zipcode,GEOID20,weather_name,cwa,area_m2
19087,19087,Eastern Montgomery,PHI,2107475.9115636074
19422,19422,Eastern Montgomery,PHI,10640741.500290819
18976,18976,Eastern Montgomery,PHI,121.57068336446326
19405,19405,Eastern Montgomery,PHI,997944.4458206156
19406,19406,Eastern Montgomery,PHI,11680248.941585878
19355,19355,Eastern Montgomery,PHI,146.98121732651705
19401,19401,Eastern Montgomery,PHI,5396269.167760595
18914,18914,Eastern Montgomery,PHI,244783.3890331215
19477,19477,Eastern Montgomery,PHI,61988.65817617915
19437,19437,Eastern Montgomery,PHI,1004106.426970353
19454,19454,Eastern Montgomery,PHI,10649541.483514143
19403,19403,Eastern Montgomery,PHI,12797032.356866986
18936,18936,Eastern Montgomery,PHI,1049896.3130704216
19436,19436,Eastern Montgomery,PHI,184294.42489334109
19446,19446,Eastern Montgomery,PHI,13908795.49145537
19460,19460,Eastern Montgomery,PHI,37919.79845044772
19426,19426,Eastern Montgomery,PHI,3880830.17212877
19490,19490,Eastern Montgomery,PHI,627843.2504274525
18915,18915,Eastern Montgomery,PHI,211966.95713977143
19440,19440,Eastern Montgomery,PHI,30.71914445046245
19438,19438,Eastern Montgomery,PHI,30813.857998760297
19342,19342,Eastern Chester,PHI,578900.522067467
19317,19317,Eastern Chester,PHI,10434841.354316983
19073,19073,Eastern Chester,PHI,3801844.769320124
19373,19373,Eastern Chester,PHI,121124.2992409633
19350,19350,Eastern Chester,PHI,23511211.08028144
19382,19382,Eastern Chester,PHI,38434841.18923532
19319,19319,Eastern Chester,PHI,141073.05725157473
19087,19087,Eastern Chester,PHI,6710759.215920528
19348,19348,Eastern Chester,PHI,31136907.295473404
19311,19311,Eastern Chester,PHI,10555054.964318696
19312,19312,Eastern Chester,PHI,7930524.138605197
19406,19406,Eastern Chester,PHI,71490.81106389797
19380,19380,Eastern Chester,PHI,26062206.764131747
19333,19333,Eastern Chester,PHI,3177738.47958447
19355,19355,Eastern Chester,PHI,24872505.336488403
19352,19352,Eastern Chester,PHI,9657906.330531852
19374,19374,Eastern Chester,PHI,1301075.0885437862
19363,19363,Eastern Chester,PHI,7044435.865219625
19301,19301,Eastern Chester,PHI,3070664.408655216
19383,19383,Eastern Chester,PHI,353261.37860281323
19390,19390,Eastern Chester,PHI,24088889.708216615
19362,19362,Eastern Chester,PHI,24854.261454705807
19460,19460,Eastern Chester,PHI,231342.88159837932
19375,19375,Eastern Chester,PHI,393057.24532857194
19320,19320,Eastern Chester,PHI,14494621.325470397
19345,19345,Eastern Chester,PHI,304505.7081781301
19330,19330,Eastern Chester,PHI,1964343.5570901737
19335,19335,Eastern Chester,PHI,14489797.363247078
19341,19341,Eastern Chester,PHI,6797432.615938397
18938,18938,Upper Bucks,PHI,2597025.0860180533
18901,18901,Upper Bucks,PHI,4080600.629533162
18914,18914,Upper Bucks,PHI,10956992.522655146
18902,18902,Upper Bucks,PHI,10117080.208775692
18913,18913,Upper Bucks,PHI,14393.500127023695
18933,18933,Upper Bucks,PHI,3093.781497451895
18950,18950,Upper Bucks,PHI,882734.6228946471
18923,18923,Upper Bucks,PHI,1576847.1807158566
18915,18915,Upper Bucks,PHI,33.41523783186118
18947,18947,Upper Bucks,PHI,22253906.899956886
19440,19440,Upper Bucks,PHI,2407464.100523388
18932,18932,Upper Bucks,PHI,1126240.3559548156
18944,18944,Upper Bucks,PHI,40499416.000132486
18927,18927,Upper Bucks,PHI,346357.59119657386
18917,18917,Upper Bucks,PHI,655625.2849400619
18960,18960,Upper Bucks,PHI,16631446.600643419
18964,18964,Upper Bucks,PHI,907432.5272211115
18972,18972,Upper Bucks,PHI,20980950.734790817
18942,18942,Upper Bucks,PHI,17998278.30096245
18920,18920,Upper Bucks,PHI,3411855.894622622
18962,18962,Upper Bucks,PHI,127552.88206920536
18969,18969,Upper Bucks,PHI,2680148.4519188413
18951,18951,Upper Bucks,PHI,63260304.848966025
18930,18930,Upper Bucks,PHI,16513401.42429528
18054,18054,Upper Bucks,PHI,2916216.2586150384
18921,18921,Upper Bucks,PHI,323441.4784121977
18073,18073,Upper Bucks,PHI,2316476.03822109
18970,18970,Upper Bucks,PHI,355498.95233551407
18955,18955,Upper Bucks,PHI,2410897.556650548
18077,18077,Upper Bucks,PHI,11007671.420829039
18935,18935,Upper Bucks,PHI,182619.9977545377
18036,18036,Upper Bucks,PHI,9607845.820246294
18042,18042,Upper Bucks,PHI,157426.767767995
18055,18055,Upper Bucks,PHI,1089237.777834463
18081,18081,Upper Bucks,PHI,450265.46334652725
18041,18041,Upper Bucks,PHI,526729.8714352291
18015,18015,Upper Bucks,PHI,1548.085608006602
19406,19406,Western Chester,PHI,23521.385540430845
19355,19355,Western Chester,PHI,7929003.222153425
19352,19352,Western Chester,PHI,4978961.934451934
19363,19363,Western Chester,PHI,33371829.698282678
19390,19390,Western Chester,PHI,393381.5985563453
19362,19362,Western Chester,PHI,14830388.76618051
19460,19460,Western Chester,PHI,24492074.8831748
19320,19320,Western Chester,PHI,54105862.161048226
19330,19330,Western Chester,PHI,25798194.49692674
19335,19335,Western Chester,PHI,22915364.045989174
19341,19341,Western Chester,PHI,4851448.69873359
19453,19453,Western Chester,PHI,8196.528070670642
19425,19425,Western Chester,PHI,22845396.615248762
17563,17563,Western Chester,PHI,12981.491277553223
19468,19468,Western Chester,PHI,66626.91281617351
19372,19372,Western Chester,PHI,785900.5071929153
19358,19358,Western Chester,PHI,120216.33468609581
17536,17536,Western Chester,PHI,65458.88194370023
19475,19475,Western Chester,PHI,14245042.025141718
19442,19442,Western Chester,PHI,58625.95599885773
19365,19365,Western Chester,PHI,13671866.061937205
17509,17509,Western Chester,PHI,63792.92982676357
19310,19310,Western Chester,PHI,10202301.501954088
19367,19367,Western Chester,PHI,135037.37037747423
19343,19343,Western Chester,PHI,23375795.155741002
19369,19369,Western Chester,PHI,50560.78436081569
19465,19465,Western Chester,PHI,30514565.188995328
19457,19457,Western Chester,PHI,219865.37443532102
19464,19464,Western Chester,PHI,71722.2556621894
19316,19316,Western Chester,PHI,668204.2026227876
19344,19344,Western Chester,PHI,27264717.74762811
17527,17527,Western Chester,PHI,1034699.6813609592
19520,19520,Western Chester,PHI,24558468.757183407
17555,17555,Western Chester,PHI,312702.1290874026
19518,19518,Western Chester,PHI,147147.86539367665
19543,19543,Western Chester,PHI,479135.68320200004
19406,19406,Western Montgomery,PHI,10047.05518406914
18914,18914,Western Montgomery,PHI,5778.953898091111
19403,19403,Western Montgomery,PHI,6759370.413504108
19446,19446,Western Montgomery,PHI,5642933.618153932
19460,19460,Western Montgomery,PHI,5731927.603806229
19426,19426,Western Montgomery,PHI,25560291.62191199
18915,18915,Western Montgomery,PHI,831781.6139239671
19440,19440,Western Montgomery,PHI,7442291.001211186
18932,18932,Western Montgomery,PHI,7909.178107670055
19456,19456,Western Montgomery,PHI,161405.17572346603
19438,19438,Western Montgomery,PHI,19169374.68643513
19453,19453,Western Montgomery,PHI,640511.8865592268
18960,18960,Western Montgomery,PHI,1358.679109478429
18964,18964,Western Montgomery,PHI,7276508.072505405
19474,19474,Western Montgomery,PHI,126637.37452253295
19473,19473,Western Montgomery,PHI,21053856.37129928
19468,19468,Western Montgomery,PHI,14573773.43748986
18969,18969,Western Montgomery,PHI,11544509.930240672
19475,19475,Western Montgomery,PHI,7466.358395772091
18074,18074,Western Montgomery,PHI,15494250.672026303
19465,19465,Western Montgomery,PHI,34326.592056634705
19492,19492,Western Montgomery,PHI,1423016.8673615954
19464,19464,Western Montgomery,PHI,21727684.889558453
18054,18054,Western Montgomery,PHI,11946959.979606556
19525,19525,Western Montgomery,PHI,14532018.073145485
18073,18073,Western Montgomery,PHI,13962227.896010187
18076,18076,Western Montgomery,PHI,1047736.1687501093
19435,19435,Western Montgomery,PHI,1015273.4243124038
19518,19518,Western Montgomery,PHI,582.1254514183556
19472,19472,Western Montgomery,PHI,552837.6061599726
19504,19504,Western Montgomery,PHI,5650249.486207205
19512,19512,Western Montgomery,PHI,546886.1827286761
18041,18041,Western Montgomery,PHI,6999610.586123997
19505,19505,Western Montgomery,PHI,490469.0536287629
18092,18092,Western Montgomery,PHI,8844.285531261
18070,18070,Western Montgomery,PHI,1652275.193742113
19503,19503,Western Montgomery,PHI,2747.8724180129975
18077,18077,Northampton,PHI,797205.5184175692
18042,18042,Northampton,PHI,19922084.557984572
18055,18055,Northampton,PHI,16510117.474283177
18015,18015,Northampton,PHI,13364338.572058234
18045,18045,Northampton,PHI,17168978.738510422
18040,18040,Northampton,PHI,15431409.895320324
18020,18020,Northampton,PHI,11485479.444256794
18013,18013,Northampton,PHI,57032791.77715753
18017,18017,Northampton,PHI,13880043.759170052
18018,18018,Northampton,PHI,1535323.5947346329
18343,18343,Northampton,PHI,18790659.107012454
18063,18063,Northampton,PHI,378791.79248561006
18085,18085,Northampton,PHI,326350.3758711855
18109,18109,Northampton,PHI,409771.3171420727
18083,18083,Northampton,PHI,626167.275877157
18064,18064,Northampton,PHI,34002896.10800958
18052,18052,Northampton,PHI,3834.8666609248226
18014,18014,Northampton,PHI,28681464.131942946
18351,18351,Northampton,PHI,341204.9033706971
18032,18032,Northampton,PHI,642262.420072879
18072,18072,Northampton,PHI,13178336.555983115
18067,18067,Northampton,PHI,22455839.12403404
18091,18091,Northampton,PHI,13153844.03922892
18037,18037,Northampton,PHI,120.87248258667407
18360,18360,Northampton,PHI,130635.06383467997
18353,18353,Northampton,PHI,20826.112408670884
18038,18038,Northampton,PHI,11788989.99838694
18059,18059,Northampton,PHI,10109.03361244631
18058,18058,Northampton,PHI,66424.35639073457
18080,18080,Northampton,PHI,7961.968891837827
18088,18088,Northampton,PHI,16669422.29312943
18086,18086,Northampton,PHI,122913.07003963063
18035,18035,Northampton,PHI,181840.39361788175
18071,18071,Northampton,PHI,13767.978881809408
18951,18951,Lehigh,PHI,266537.2951573343
18036,18036,Lehigh,PHI,15710627.774104662
18041,18041,Lehigh,PHI,3047637.0690000383
18015,18015,Lehigh,PHI,7050918.933773631
18092,18092,Lehigh,PHI,11895178.33108069
18034,18034,Lehigh,PHI,9566993.653478028
18049,18049,Lehigh,PHI,12935416.725959461
18017,18017,Lehigh,PHI,767986.8352981883
18103,18103,Lehigh,PHI,14865277.783958327
18018,18018,Lehigh,PHI,3061578.379860447
18062,18062,Lehigh,PHI,12528730.204873534
18011,18011,Lehigh,PHI,3395353.057936719
18109,18109,Lehigh,PHI,6911916.8885389
18102,18102,Lehigh,PHI,2658006.6814076584
18101,18101,Lehigh,PHI,265634.7663646614
18104,18104,Lehigh,PHI,19837901.372461587
19539,19539,Lehigh,PHI,952963.9173340646
18106,18106,Lehigh,PHI,6896807.424328641
18046,18046,Lehigh,PHI,15617.302301526866
18052,18052,Lehigh,PHI,11241515.297895933
18032,18032,Lehigh,PHI,1142208.868920485
18087,18087,Lehigh,PHI,905526.8399255455
18031,18031,Lehigh,PHI,11703024.726404257
18067,18067,Lehigh,PHI,34972.81120289975
18037,18037,Lehigh,PHI,6659644.84048925
19530,19530,Lehigh,PHI,4458291.772752602
18069,18069,Lehigh,PHI,12157546.523317197
18051,18051,Lehigh,PHI,6807484.575748875
18195,18195,Lehigh,PHI,9657.99056156449
18078,18078,Lehigh,PHI,13360426.289248874
18059,18059,Lehigh,PHI,1476889.126905649
18066,18066,Lehigh,PHI,37469624.04173347
18080,18080,Lehigh,PHI,26000438.826690912
18088,18088,Lehigh,PHI,60497.765956337935
18065,18065,Lehigh,PHI,142799.81388246562
19529,19529,Lehigh,PHI,15419818.46027115
18053,18053,Lehigh,PHI,15546021.095214551
18071,18071,Lehigh,PHI,73.94613066716255
18079,18079,Lehigh,PHI,212529.27599275924
18235,18235,Lehigh,PHI,190723.22674497528
18212,18212,Lehigh,PHI,2265.0880642982615
18211,18211,Lehigh,PHI,65367.37184358791
17960,17960,Lehigh,PHI,2244.390323605964
19363,19363,Lancaster,CTP,1682659.0741162193
19362,19362,Lancaster,CTP,9381898.989912946
19330,19330,Lancaster,CTP,19554.435776473743
17563,17563,Lancaster,CTP,28965844.937418975
17536,17536,Lancaster,CTP,17650832.775043122
17566,17566,Lancaster,CTP,48694393.58546946
19365,19365,Lancaster,CTP,17695.09901199222
17509,17509,Lancaster,CTP,21428317.69628545
19310,19310,Lancaster,CTP,904918.4896948985
17314,17314,Lancaster,CTP,116242.57709399697
17518,17518,Lancaster,CTP,14901887.205386195
19344,19344,Lancaster,CTP,717587.2999526951
17527,17527,Lancaster,CTP,16377245.078140827
17535,17535,Lancaster,CTP,10479913.597043997
17562,17562,Lancaster,CTP,14140765.610739268
17555,17555,Lancaster,CTP,27175543.97676961
17532,17532,Lancaster,CTP,18204597.266302887
17302,17302,Lancaster,CTP,46002.33697529889
17560,17560,Lancaster,CTP,12877485.306495769
17572,17572,Lancaster,CTP,13373807.187963879
17565,17565,Lancaster,CTP,12767963.988308527
17579,17579,Lancaster,CTP,11971063.044298718
19543,19543,Lancaster,CTP,5182522.034052518
17557,17557,Lancaster,CTP,26413264.894340996
17529,17529,Lancaster,CTP,12068720.97178471
17519,17519,Lancaster,CTP,17909950.479908478
17584,17584,Lancaster,CTP,12082816.761876643
17568,17568,Lancaster,CTP,58317.049126690836
17602,17602,Lancaster,CTP,20223855.901587356
17534,17534,Lancaster,CTP,212875.12883668338
17516,17516,Lancaster,CTP,22140199.903947033
17505,17505,Lancaster,CTP,6101349.704963977
17309,17309,Lancaster,CTP,8706.640837907029
19540,19540,Lancaster,CTP,2956076.6232373863
17322,17322,Lancaster,CTP,89.19038809276537
17506,17506,Lancaster,CTP,63377.39797046608
17603,17603,Lancaster,CTP,24394121.149461877
17540,17540,Lancaster,CTP,17182221.80654491
17576,17576,Lancaster,CTP,79952.75146447285
17581,17581,Lancaster,CTP,310283.9363873445
17551,17551,Lancaster,CTP,8654868.437040178
17601,17601,Lancaster,CTP,27245811.447006583
17517,17517,Lancaster,CTP,29880185.35317555
17522,17522,Lancaster,CTP,35469143.706508785
17507,17507,Lancaster,CTP,17563.18103142712
17582,17582,Lancaster,CTP,9249394.505059464
17356,17356,Lancaster,CTP,168.85847163436387
17578,17578,Lancaster,CTP,11516129.975112807
17569,17569,Lancaster,CTP,10133015.672923187
17504,17504,Lancaster,CTP,15419.304153230092
19608,19608,Lancaster,CTP,192.7381410032296
17368,17368,Lancaster,CTP,81610.9096016721
17508,17508,Lancaster,CTP,231039.88951082592
19501,19501,Lancaster,CTP,790736.0188890407
17543,17543,Lancaster,CTP,53728202.80049302
17501,17501,Lancaster,CTP,1256695.2185478224
17512,17512,Lancaster,CTP,16611666.71049526
17554,17554,Lancaster,CTP,2500295.228698372
17406,17406,Lancaster,CTP,36396.15573830505
17606,17606,Lancaster,CTP,35013.131568435165
17520,17520,Lancaster,CTP,1482193.0254764582
17538,17538,Lancaster,CTP,3313336.930467881
17545,17545,Lancaster,CTP,52942194.43216644
19565,19565,Lancaster,CTP,1685.3062857860987
17552,17552,Lancaster,CTP,26147171.532689966
19551,19551,Lancaster,CTP,177625.80775500255
17547,17547,Lancaster,CTP,11239216.79968275
17073,17073,Lancaster,CTP,2206903.605818907
17347,17347,Lancaster,CTP,17822.067488324123
17550,17550,Lancaster,CTP,123663.44546406921
17042,17042,Lancaster,CTP,686.3014036357231
17502,17502,Lancaster,CTP,11398441.166033033
17022,17022,Lancaster,CTP,30872309.580725335
17570,17570,Lancaster,CTP,190586.1308686907
17345,17345,Lancaster,CTP,4851.131477851836
17033,17033,Lancaster,CTP,312.5669905382157
17370,17370,Lancaster,CTP,5784.588231254727
17057,17057,Lancaster,CTP,29099.643650203132
19465,19465,Berks,PHI,17761.923412963843
19464,19464,Berks,PHI,207445.6034192554
19525,19525,Berks,PHI,25620.75501392346
19520,19520,Berks,PHI,7256405.444147971
17555,17555,Berks,PHI,8153.458002104597
19518,19518,Berks,PHI,30449959.9188323
19504,19504,Berks,PHI,14165008.391328102
19543,19543,Berks,PHI,12442423.918298611
19512,19512,Berks,PHI,36246250.12621622
18041,18041,Berks,PHI,320586.70072622166
19505,19505,Berks,PHI,6246443.717539367
19508,19508,Berks,PHI,34493732.59479998
18092,18092,Berks,PHI,1010295.3114953317
19545,19545,Berks,PHI,18547.61247936306
18070,18070,Berks,PHI,1053271.8020375816
19523,19523,Berks,PHI,858866.8272973598
19503,19503,Berks,PHI,1372875.3220403553
18056,18056,Berks,PHI,982093.8770801071
19540,19540,Berks,PHI,26371864.893615615
19547,19547,Berks,PHI,24225252.67601823
18062,18062,Berks,PHI,5452977.311248372
19606,19606,Berks,PHI,22485634.1209859
18011,18011,Berks,PHI,11195897.196775507
19535,19535,Berks,PHI,636528.0534815739
19607,19607,Berks,PHI,9408003.78485472
19539,19539,Berks,PHI,17433067.127730284
19522,19522,Berks,PHI,40178706.05568307
19602,19602,Berks,PHI,1763138.8844482412
17569,17569,Berks,PHI,3566812.551285722
19608,19608,Berks,PHI,21801084.653778516
19611,19611,Berks,PHI,1718889.115575611
18031,18031,Berks,PHI,169761.8202813425
19560,19560,Berks,PHI,7862887.1399052655
19604,19604,Berks,PHI,2079495.0881794724
19562,19562,Berks,PHI,968888.9030663737
19501,19501,Berks,PHI,16500.31128280927
19601,19601,Berks,PHI,3294563.449473016
19610,19610,Berks,PHI,5919843.136698773
19511,19511,Berks,PHI,259298.67229323834
19530,19530,Berks,PHI,41691068.58121107
19605,19605,Berks,PHI,14950439.124612227
19609,19609,Berks,PHI,1927721.7452444113
19536,19536,Berks,PHI,313791.20522319153
19538,19538,Berks,PHI,396707.925140743
19510,19510,Berks,PHI,4312186.118496238
